2021-10-18	17:00:01	IAD79-C1	416	172.28.93.52	GET	db0jycymls79j.cloudfront.net	/washpost-production/5bda0d64e4b02752889d6aaf/20211015/6169ec274cedfd00097fcac6/t_1634331762054_name_t_1634331326915_name_PostReports_2021_10_15_v2_output.mp3/t_1634331762054_name_t_1634331326915_name_PostReports_2021_10_15_v2_output.mp3_b42e2a05c213a9e0119050a4dc277f36_21000846.mp3	206	-	AppleCoreMedia/1.0.0.18F72%20(iPhone;%20U;%20CPU%20OS%2014_6%20like%20Mac%20OS%20X;%20en_us)	awCollectionId=5bda0d64e4b02752889d6aaf&awEpisodeId=6169ec274cedfd00097fcac6&hash_redirect=1&x-total-bytes=21000846&x-ais-classified=streaming&x-access-range=0-1048575&listeningSessionID=0CD_382_290__f9df18f8bd5f09581c78837eef23327d457cea98	-	Hit	wkIrSLDTDJGhurJYRIjZ8yrJvTfJvrLMX9uxQI6Qds0DY6KM3o_XCA==	redirect.washpostpodcasts.com	https	540	0.006	-	TLSv1.3	TLS_AES_128_GCM_SHA256	Hit	HTTP/2.0	-	-	65016	0.006	Hit	audio/mpeg	2	0	1
2021-10-18	17:00:01	IAD79-C1	1117265	172.28.93.52	GET	db0jycymls79j.cloudfront.net	/washpost-production/5bda0d64e4b02752889d6aaf/20211015/6169ec274cedfd00097fcac6/t_1634331762054_name_t_1634331326915_name_PostReports_2021_10_15_v2_output.mp3/t_1634331762054_name_t_1634331326915_name_PostReports_2021_10_15_v2_output.mp3_b42e2a05c213a9e0119050a4dc277f36_21000846.mp3	206	-	AppleCoreMedia/1.0.0.18F72%20(iPhone;%20U;%20CPU%20OS%2014_6%20like%20Mac%20OS%20X;%20en_us)	awCollectionId=5bda0d64e4b02752889d6aaf&awEpisodeId=6169ec274cedfd00097fcac6&hash_redirect=1&x-total-bytes=21000846&x-ais-classified=streaming&x-access-range=0-1048575&listeningSessionID=0CD_382_290__f9df18f8bd5f09581c78837eef23327d457cea98	-	Error	bTBzl_YDorWYBfwx3FuUL3Myon8WuHzTupv22SgGrmgiasjwR3A4oQ==	redirect.washpostpodcasts.com	https	404	0.158	-	TLSv1.3	TLS_AES_128_GCM_SHA256	Hit	HTTP/2.0	-	-	65016	0.035	ClientCommError	audio/mpeg	21000846	0	21000845
2021-10-18	17:00:03	SIN52-C3	427	172.28.122.165	HEAD	db0jycymls79j.cloudfront.net	/washpost-audio-articles/TL43MQNUUVHANJPQUETFBIZ3YU/20211006-111609.098/current.mp3/current.mp3_5a43cfe70787717c17e38c33b89e0fee_3440051.mp3	200	https://www.washingtonpost.com/	Mozilla/5.0%20(Linux;%20Android%208.0.0;%20SM-G935F)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/94.0.4606.85%20Mobile%20Safari/537.36	awCollectionId=%252Flifestyle%252Fhome-garden&awEpisodeId=TL43MQNUUVHANJPQUETFBIZ3YU&tags=thyo%257Cmagnet-homeyouown&check=source&hash_redirect=1&x-total-bytes=3440051&x-ais-classified=streaming&listeningSessionID=0CD_382_290__52698f4e6d6f79984c074c070649ffdb2d8ac36b	-	Hit	61BN_LaOjzqBfW3Vs1VklIvqxafnJv2ms6xTUAhqeTmG7yAMQgPaUA==	redirect.washpostpodcasts.com	https	698	0.011	-	TLSv1.3	TLS_AES_128_GCM_SHA256	Hit	HTTP/2.0	-	-	33808	0.011	Hit	audio/mpeg	3440051	-	-
2021-10-18	17:00:02	IAD79-C1	429	7b3d:3527:e227:7eda:c2b4:2097:769c:80dc	HEAD	db0jycymls79j.cloudfront.net	/washpost-audio-articles/2MKL4SS4NFCXDOGIQGTHSR5PXY/20211018-125035.350/current.mp3/current.mp3_f7a2d1793a4f0ec4f169350a4c8f1b57_4938659.mp3	200	https://www.washingtonpost.com/	Mozilla/5.0%20(iPhone;%20CPU%20iPhone%20OS%2014_7_1%20like%20Mac%20OS%20X)%20AppleWebKit/605.1.15%20(KHTML,%20like%20Gecko)%20Version/14.1.2%20Mobile/15E148%20Safari/604.1	awCollectionId=%252Ftransportation&awEpisodeId=2MKL4SS4NFCXDOGIQGTHSR5PXY&check=source&hash_redirect=1&x-total-bytes=4938659&x-ais-classified=streaming&listeningSessionID=0CD_382_290__022302f6de23890bda8e289849480dc14962b2b6	-	Hit	EvIEOPz4SdmrycG-vVG6TTQCYOsNRfWF7ODMCrzkCS8JX9gd-oFEnQ==	redirect.washpostpodcasts.com	https	456	0.001	-	TLSv1.3	TLS_AES_128_GCM_SHA256	Hit	HTTP/2.0	-	-	49489	0.001	Hit	audio/mpeg	4938659	-	-
2021-10-18	17:00:00	DEN52-C1	428	172.23.45.46	HEAD	db0jycymls79j.cloudfront.net	/washpost-audio-articles/B3Q7GNXSSRGJRAGB32CZB7NFDU/20211015-185219.198/current.mp3/current.mp3_c36a6a982ddb7aff60c40425202d8fb2_5038883.mp3	200	https://www.washingtonpost.com/	Mozilla/5.0%20(Macintosh;%20Intel%20Mac%20OS%20X%2010_15_7)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/94.0.4606.81%20Safari/537.36	awCollectionId=%252Ftransportation&awEpisodeId=B3Q7GNXSSRGJRAGB32CZB7NFDU&check=source&hash_redirect=1&x-total-bytes=5038883&x-ais-classified=streaming&listeningSessionID=0CD_382_290__80ef5ad88214dcaffa5a6eb841aa8a07954a394a	-	Hit	-cwYb9NofyjOl7fNzal3U_xhKRtJACMNE6eGoIP6n7F1PYxOC-HXwg==	redirect.washpostpodcasts.com	https	627	0.002	-	TLSv1.3	TLS_AES_128_GCM_SHA256	Hit	HTTP/2.0	-	-	51387	0.002	Hit	audio/mpeg	5038883	-	-
2021-10-18	17:00:05	IAD89-C1	425	172.25.125.187	HEAD	db0jycymls79j.cloudfront.net	/washpost-audio-articles/VKIZ7MG745DCHP3ZTQ54RLA2O4/20211018-112450.502/current.mp3/current.mp3_015898589f1f31e898abeb92d8a30e92_3475907.mp3	200	https://www.washingtonpost.com/	Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/84.0.4147.135%20Safari/537.36	awCollectionId=%252Fnational%252Fmorning-mix&awEpisodeId=VKIZ7MG745DCHP3ZTQ54RLA2O4&tags=magnet-coronavirus&check=source&hash_redirect=1&x-total-bytes=3475907&x-ais-classified=streaming&listeningSessionID=0CD_382_290__73e7f0ba00489cff627ddf8feb7b29c7d6297e9d	-	Hit	6C8aSGX966-uzuukDGw_lshtmqbZHRd5bulF8Lir_pNuai_PeaoJog==	redirect.washpostpodcasts.com	https	542	0.001	-	TLSv1.3	TLS_AES_128_GCM_SHA256	Hit	HTTP/2.0	-	-	41137	0.001	Hit	audio/mpeg	3475907	-	-
2021-10-18	17:00:01	EWR53-P1	14964	7b3d:3527:e227:7eda:c2b4:2097:769c:80dc	GET	db0jycymls79j.cloudfront.net	/washpost-production/5bda0d64e4b02752889d6aaf/20211015/6169ec274cedfd00097fcac6/t_1634331762054_name_t_1634331326915_name_PostReports_2021_10_15_v2_output.mp3/t_1634331762054_name_t_1634331326915_name_PostReports_2021_10_15_v2_output.mp3_9749bf6324d7fa140597ab07ed82ec70_20773058.mp3	206	-	Spotify/8.6.68%20iOS/15.0.1%20(iPhone12,5)	awCollectionId=5bda0d64e4b02752889d6aaf&awEpisodeId=6169ec274cedfd00097fcac6&hash_redirect=1&x-total-bytes=20773058&x-ais-classified=download&x-access-range=14680064-20971519&listeningSessionID=0CD_382_290__673d8b6a11708d27289b7a6d259153ab8028fe7e	-	Hit	H5eWOnbzFG8j_54iU66xOSIAhFCRC-I2RIHwLr4eQF3trtfWwmQQfw==	redirect.washpostpodcasts.com	https	398	0.017	-	TLSv1.3	TLS_AES_128_GCM_SHA256	Hit	HTTP/2.0	-	-	55543	0.011	Hit	audio/mpeg	14530	20758528	20773057
2021-10-18	17:00:04	MIA3-C3	425	172.31.92.94	HEAD	db0jycymls79j.cloudfront.net	/washpost-audio-articles/USUOTI6J35ANRPO34FHPKRQFZQ/20211018-113058.587/current.mp3/current.mp3_7d81147031ab4a0d028a042321cb7c0f_4738643.mp3	200	https://www.washingtonpost.com/	Mozilla/5.0%20(iPhone;%20CPU%20iPhone%20OS%2014_8%20like%20Mac%20OS%20X)%20AppleWebKit/605.1.15%20(KHTML,%20like%20Gecko)%20Version/14.1.2%20Mobile/15E148%20Safari/604.1	awCollectionId=%252Fsports%252Fnfl&awEpisodeId=USUOTI6J35ANRPO34FHPKRQFZQ&check=source&hash_redirect=1&x-total-bytes=4738643&x-ais-classified=streaming&listeningSessionID=0CD_382_290__99cbc9aa981f1bc826ef6259b20ee1ebc04b2dec	-	Hit	facG4Q1YTqaibg8dcue9T5d2yd9kzFzFzb0qZkUyAoKLCI-SW3beuQ==	redirect.washpostpodcasts.com	https	453	0.003	-	TLSv1.3	TLS_AES_128_GCM_SHA256	Hit	HTTP/2.0	-	-	59107	0.003	Hit	audio/mpeg	4738643	-	-
2021-10-18	17:00:02	IAD79-C1	419	172.16.1.105	HEAD	db0jycymls79j.cloudfront.net	/washpost-audio-articles/3BTK3AXHDJFIFFLEHAOT3XJAT4/20211018-125462.628/current.mp3/current.mp3_bca3a834bd7be0b900420a8bcf3033f0_2295251.mp3	200	https://www.washingtonpost.com/	Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/92.0.4515.131%20Safari/537.36	awCollectionId=%252Fbusiness&awEpisodeId=3BTK3AXHDJFIFFLEHAOT3XJAT4&check=source&hash_redirect=1&x-total-bytes=2295251&x-ais-classified=streaming&listeningSessionID=0CD_382_290__296ecac2e702d6bb243ecd1fabad6d3649c39275	-	Miss	qrq5O_dEsTELY1N-vdglI1Tu1M1b1oXo7Clr2szpV1snuSvbRC4Y-A==	redirect.washpostpodcasts.com	https	595	0.238	-	TLSv1.3	TLS_AES_128_GCM_SHA256	Miss	HTTP/2.0	-	-	20861	0.238	Miss	audio/mpeg	2295251	-	-
2021-10-18	17:00:01	IAD79-C1	5158151	172.16.60.182	GET	db0jycymls79j.cloudfront.net	/washpost-production/5bda0d64e4b02752889d6aaf/20211015/6169ec274cedfd00097fcac6/t_1634331762054_name_t_1634331326915_name_PostReports_2021_10_15_v2_output.mp3/t_1634331762054_name_t_1634331326915_name_PostReports_2021_10_15_v2_output.mp3_e8802750f6658ef7e650ad6e97be3530_20664388.mp3	206	https://www.washingtonpost.com/	Mozilla/5.0%20(X11;%20Linux%20x86_64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/94.0.4606.81%20Safari/537.36	awCollectionId=5bda0d64e4b02752889d6aaf&awEpisodeId=6169ec274cedfd00097fcac6&hash_redirect=1&x-total-bytes=20664388&x-ais-classified=streaming&x-access-range=0-&listeningSessionID=0CD_382_290__b8572ca98fa69b2ea9971f72519c04b9a1f8cec3	-	Error	Fm2AKlg2h0OvyGwv2PmZ48FHhuO8XAwvAINQJb-66uHvRSjL6iqRNg==	redirect.washpostpodcasts.com	https	583	0.131	-	TLSv1.3	TLS_AES_128_GCM_SHA256	Hit	HTTP/2.0	-	-	44031	0.008	ClientCommError	audio/mpeg	7663916	13000472	20664387
